id	debug	name	stackable	members	noted	dummy	weight	value	lendable	tradeable	examine
1389	magic_staff	Magic staff	no	no	-1	0	2267	0	no	yes	
1390	cert_magic_staff	Magic staff	yes	no	799	0	0	0	no	yes	
1391	battlestaff	Battlestaff	no	yes	-1	0	2267	0	no	yes	
1392	cert_battlestaff	Battlestaff	yes	yes	799	0	0	0	no	yes	
1393	fire_battlestaff	Fire battlestaff	no	yes	-1	0	2267	0	no	yes	
1394	cert_fire_battlestaff	Fire battlestaff	yes	yes	799	0	0	0	no	yes	
1395	water_battlestaff	Water battlestaff	no	yes	-1	0	2267	0	no	yes	
1396	cert_water_battlestaff	Water battlestaff	yes	yes	799	0	0	0	no	yes	
1397	air_battlestaff	Air battlestaff	no	yes	-1	0	2267	0	no	yes	
1398	cert_air_battlestaff	Air battlestaff	yes	yes	799	0	0	0	no	yes	
1399	earth_battlestaff	Earth battlestaff	no	yes	-1	0	2267	0	no	yes	
1400	cert_earth_battlestaff	Earth battlestaff	yes	yes	799	0	0	0	no	yes	
1401	mystic_fire_staff	Mystic fire staff	no	yes	-1	0	2267	0	no	yes	
1402	cert_mystic_fire_staff	Mystic fire staff	yes	yes	799	0	0	0	no	yes	
1403	mystic_water_staff	Mystic water staff	no	yes	-1	0	2267	0	no	yes	
1404	cert_mystic_water_staff	Mystic water staff	yes	yes	799	0	0	0	no	yes	
1405	mystic_air_staff	Mystic air staff	no	yes	-1	0	2267	0	no	yes	
1406	cert_mystic_air_staff	Mystic air staff	yes	yes	799	0	0	0	no	yes	
1407	mystic_earth_staff	Mystic earth staff	no	yes	-1	0	2267	0	no	yes	
1408	cert_mystic_earth_staff	Mystic earth staff	yes	yes	799	0	0	0	no	yes	
1409	ibanstaff	Staff of iban	no	yes	-1	0	2267	0	no	no	
1410	brokenibanstaff	Broken iban staff	no	yes	-1	0	1814	0	no	no	
1411	farmers_fork	Farmers fork	no	no	-1	0	2267	0	no	yes	
1412	cert_farmers_fork	Farmers fork	yes	no	799	0	0	0	no	yes	
1413	halberd	Halberd	no	no	-1	0	4535	0	no	yes	
1414	cert_halberd	Halberd	yes	no	799	0	0	0	no	yes	
1415	warhammer	Warhammer	no	no	-1	0	1814	0	no	yes	
1416	cert_warhammer	Warhammer	yes	no	799	0	0	0	no	yes	
1417	javelin	Javelin	no	no	-1	0	1360	0	no	yes	
1418	cert_javelin	Javelin	yes	no	799	0	0	0	no	yes	
1419	scythe	Scythe	no	no	-1	0	3175	0	no	no	
1420	iron_mace	Iron mace	no	no	-1	0	1814	0	no	yes	
1421	cert_iron_mace	Iron mace	yes	no	799	0	0	0	no	yes	
1422	bronze_mace	Bronze mace	no	no	-1	0	1814	0	no	yes	
1423	cert_bronze_mace	Bronze mace	yes	no	799	0	0	0	no	yes	
1424	steel_mace	Steel mace	no	no	-1	0	1814	0	no	yes	
1425	cert_steel_mace	Steel mace	yes	no	799	0	0	0	no	yes	
1426	black_mace	Black mace	no	no	-1	0	1814	0	no	yes	
1427	cert_black_mace	Black mace	yes	no	799	0	0	0	no	yes	
1428	mithril_mace	Mithril mace	no	no	-1	0	1587	0	no	yes	
1429	cert_mithril_mace	Mithril mace	yes	no	799	0	0	0	no	yes	
1430	adamant_mace	Adamant mace	no	no	-1	0	2041	0	no	yes	
1431	cert_adamant_mace	Adamant mace	yes	no	799	0	0	0	no	yes	
1432	rune_mace	Rune mace	no	no	-1	0	1814	0	no	yes	
1433	cert_rune_mace	Rune mace	yes	no	799	0	0	0	no	yes	
1434	dragon_mace	Dragon mace	no	yes	-1	0	1814	0	no	yes	
1435	cert_dragon_mace	Dragon mace	yes	yes	799	0	0	0	no	yes	
1436	blankrune	Rune essence	no	no	-1	0	2	0	no	yes	
1437	cert_blankrune	Rune essence	yes	no	799	0	0	0	no	yes	
1438	air_talisman	Air talisman	no	no	-1	0	15	0	no	yes	
1439	cert_air_talisman	Air talisman	yes	no	799	0	0	0	no	yes	
1440	earth_talisman	Earth talisman	no	no	-1	0	15	0	no	yes	
1441	cert_earth_talisman	Earth talisman	yes	no	799	0	0	0	no	yes	
1442	fire_talisman	Fire talisman	no	no	-1	0	15	0	no	yes	
1443	cert_fire_talisman	Fire talisman	yes	no	799	0	0	0	no	yes	
1444	water_talisman	Water talisman	no	no	-1	0	15	0	no	yes	
1445	cert_water_talisman	Water talisman	yes	no	799	0	0	0	no	yes	
1446	body_talisman	Body talisman	no	no	-1	0	15	0	no	yes	
1447	cert_body_talisman	Body talisman	yes	no	799	0	0	0	no	yes	
1448	mind_talisman	Mind talisman	no	no	-1	0	15	0	no	yes	
1449	cert_mind_talisman	Mind talisman	yes	no	799	0	0	0	no	yes	
1450	blood_talisman	Blood talisman	no	yes	-1	0	15	0	no	yes	
1451	cert_blood_talisman	Blood talisman	yes	yes	799	0	0	0	no	yes	
1452	chaos_talisman	Chaos talisman	no	yes	-1	0	15	0	no	yes	
1453	cert_chaos_talisman	Chaos talisman	yes	yes	799	0	0	0	no	yes	
1454	cosmic_talisman	Cosmic talisman	no	yes	-1	0	15	0	no	yes	
1455	cert_cosmic_talisman	Cosmic talisman	yes	yes	799	0	0	0	no	yes	
1456	death_talisman	Death talisman	no	yes	-1	0	15	0	no	yes	
1457	cert_death_talisman	Death talisman	yes	yes	799	0	0	0	no	yes	
1458	law_talisman	Law talisman	no	yes	-1	0	15	0	no	no	
1459	obj_1459		no	no	-1	0	0	0	no	yes	
1460	soul_talisman	Soul talisman	no	yes	-1	0	15	0	no	yes	
1461	cert_soul_talisman	Soul talisman	yes	yes	799	0	0	0	no	yes	
1462	nature_talisman	Nature talisman	no	yes	-1	0	15	0	no	yes	
1463	cert_nature_talisman	Nature talisman	yes	yes	799	0	0	0	no	yes	
1464	archery_ticket	Archery ticket	yes	yes	-1	0	5	0	no	yes	
1465	display_weapon_poison	Weapon poison	no	yes	-1	0	20	0	no	no	
1466	seasluginv	Sea slug	no	yes	-1	0	226	0	no	no	
1467	damp_sticks	Damp sticks	no	yes	-1	0	85	0	no	no	
1468	dry_sticks	Dry sticks	no	yes	-1	0	56	0	no	no	
1469	broken_glass	Broken glass	no	yes	-1	0	56	0	no	no	
1470	red_bead	Red bead	no	no	-1	0	3	0	no	yes	
1471	cert_red_bead	Red bead	yes	no	799	0	0	0	no	yes	
1472	yellow_bead	Yellow bead	no	no	-1	0	3	0	no	yes	
1473	cert_yellow_bead	Yellow bead	yes	no	799	0	0	0	no	yes	
1474	black_bead	Black bead	no	no	-1	0	3	0	no	yes	
1475	cert_black_bead	Black bead	yes	no	799	0	0	0	no	yes	
1476	white_bead	White bead	no	no	-1	0	3	0	no	yes	
1477	cert_white_bead	White bead	yes	no	799	0	0	0	no	yes	
1478	amulet_of_accuracy	Amulet of accuracy	no	no	-1	0	10	0	no	yes	
1479	cert_amulet_of_accuracy	Amulet of accuracy	yes	no	799	0	0	0	no	yes	
1480	swamprocks1	Rock	no	yes	-1	0	1	0	no	no	
1481	caveorb1	Orb of light	no	yes	-1	0	453	0	no	no	
1482	caveorb2	Orb of light	no	yes	-1	0	453	0	no	no	
1483	caveorb3	Orb of light	no	yes	-1	0	453	0	no	no	
1484	caveorb4	Orb of light	no	yes	-1	0	453	0	no	no	
1485	damp_cloth	Damp cloth	no	yes	-1	0	12	0	no	no	
1486	caverailing	Piece of railing	no	yes	-1	0	2000	0	no	no	
1487	cave_unicorn_horn	Unicorn horn	no	yes	-1	0	7	0	no	no	
1488	paladinbadge1	Paladin's badge	no	yes	-1	0	12	0	no	no	
1489	paladinbadge2	Paladin's badge	no	yes	-1	0	12	0	no	no	
1490	paladinbadge3	Paladin's badge	no	yes	-1	0	12	0	no	no	
1491	cavewitchcat	Witches cat	no	yes	-1	0	1200	0	no	no	
1492	ibandoll	Doll of iban	no	yes	-1	0	300	0	no	no	
1493	upass_journal	Old journal	no	yes	-1	0	226	0	no	no	
1494	old_journal	History of iban	no	yes	-1	0	226	0	no	no	
1495	klanks_gauntlets	Klank's gauntlets	no	yes	-1	0	226	0	no	no	
1496	ibansdove	Iban's dove	no	yes	-1	0	100	0	no	no	
1497	othainian_amulet	Amulet of othanian	no	yes	-1	0	10	0	no	no	
1498	doomion_amulet	Amulet of doomion	no	yes	-1	0	10	0	no	no	
1499	holthion_amulet	Amulet of holthion	no	yes	-1	0	10	0	no	no	
1500	ibansshadow	Iban's shadow	no	yes	-1	0	25	0	no	no	
1501	upassdwarfbrew	Dwarf brew	no	yes	-1	0	150	0	no	no	
1502	ibans_ashes	Iban's ashes	no	yes	-1	0	56	0	no	no	
1503	warrant	Warrant	no	yes	-1	0	10	0	no	no	
1504	hangover_cure	Hangover cure	no	yes	-1	0	2200	0	no	no	
1505	ardougnescroll	A magic scroll	no	yes	-1	0	20	0	no	no	
1506	gasmask	Gas mask	no	yes	-1	0	255	0	no	no	
1507	elenakey	A small key	no	yes	-1	0	10	0	no	no	
1508	scruffy_note	A scruffy note	no	yes	-1	0	10	0	no	no	
1509	turnip_book	Book	no	yes	-1	0	510	0	no	no	
1510	elena_picture	Picture	no	yes	-1	0	453	0	no	no	
1511	logs	Logs	no	no	-1	0	2000	0	no	yes	
1512	cert_logs	Logs	yes	no	799	0	0	0	no	yes	
1513	magic_logs	Magic logs	no	yes	-1	0	2000	0	no	yes	
1514	cert_magic_logs	Magic logs	yes	yes	799	0	0	0	no	yes	
1515	yew_logs	Yew logs	no	no	-1	0	2000	0	no	yes	
1516	cert_yew_logs	Yew logs	yes	no	799	0	0	0	no	yes	
1517	maple_logs	Maple logs	no	no	-1	0	2000	0	no	yes	
1518	cert_maple_logs	Maple logs	yes	no	799	0	0	0	no	yes	
1519	willow_logs	Willow logs	no	no	-1	0	2000	0	no	yes	
1520	cert_willow_logs	Willow logs	yes	no	799	0	0	0	no	yes	
1521	oak_logs	Oak logs	no	no	-1	0	2000	0	no	yes	
1522	cert_oak_logs	Oak logs	yes	no	799	0	0	0	no	yes	
1523	lockpick	Lockpick	no	yes	-1	0	10	0	no	yes	
1524	cert_lockpick	Lockpick	yes	yes	799	0	0	0	no	yes	
1525	unidentified_snake_weed	Unidentified herb	no	yes	-1	0	7	0	no	no	
1526	snake_weed	Snake weed	no	yes	-1	0	7	0	no	no	
1527	unidentified_ardrigal	Unidentified herb	no	yes	-1	0	7	0	no	no	
1528	ardrigal	Ardrigal	no	yes	-1	0	7	0	no	no	
1529	unidentified_sito_foil	Unidentified herb	no	yes	-1	0	7	0	no	no	
1530	sito_foil	Sito foil	no	yes	-1	0	7	0	no	no	
1531	unidentified_volencia_moss	Unidentified herb	no	yes	-1	0	7	0	no	no	
1532	volencia_moss	Volencia moss	no	yes	-1	0	7	0	no	no	
1533	unidentified_rogues_purse	Unidentified herb	no	yes	-1	0	7	0	no	no	
1534	rogues_purse	Rogues purse	no	yes	-1	0	7	0	no	no	
1535	mappart1	Map part	no	no	-1	0	5	0	no	no	
1536	mappart2	Map part	no	no	-1	0	5	0	no	no	
1537	mappart3	Map part	no	no	-1	0	5	0	no	no	
1538	dragonmap	Crandor map	no	no	-1	0	15	0	no	no	
1539	nails	Nails	yes	no	-1	0	5	0	no	yes	
1540	antidragonbreathshield	Dragonfire shield	no	no	-1	0	5443	0	no	yes	
1541	cert_antidragonbreathshield	Dragonfire shield	yes	no	799	0	0	0	no	yes	
1542	melzarkey	Maze key	no	no	-1	0	10	0	no	no	
1543	redkey	Key	no	no	-1	0	10	0	no	no	
1544	orangekey	Key	no	no	-1	0	10	0	no	no	
1545	yellowkey	Key	no	no	-1	0	10	0	no	no	
1546	bluekey	Key	no	no	-1	0	10	0	no	no	
1547	magentakey	Key	no	no	-1	0	10	0	no	no	
1548	greenkey	Key	no	no	-1	0	10	0	no	no	
1549	stake	Stake	no	no	-1	0	85	0	no	no	
1550	garlic	Garlic	no	no	-1	0	28	0	no	yes	
1551	cert_garlic	Garlic	yes	no	799	0	0	0	no	yes	
1552	seasoned_sardine	Seasoned sardine	no	yes	-1	0	120	0	no	yes	
1553	cert_seasoned_sardine	Seasoned sardine	yes	yes	799	0	0	0	no	yes	
1554	gertrudekittens	Fluffs' kitten	no	yes	-1	0	750	0	no	no	
1555	kittenobject	Pet kitten	no	yes	-1	0	750	0	no	no	
1556	kittenobject_light	Pet kitten	no	yes	-1	0	750	0	no	no	
1557	kittenobject_brown	Pet kitten	no	yes	-1	0	750	0	no	no	
1558	kittenobject_black	Pet kitten	no	yes	-1	0	750	0	no	no	
1559	kittenobject_browngrey	Pet kitten	no	yes	-1	0	750	0	no	no	
1560	kittenobject_bluegrey	Pet kitten	no	yes	-1	0	750	0	no	no	
1561	growncatobject	Pet cat	no	yes	-1	0	1500	0	no	no	
1562	growncatobject_light	Pet cat	no	yes	-1	0	1500	0	no	no	
1563	growncatobject_brown	Pet cat	no	yes	-1	0	1500	0	no	no	
1564	growncatobject_black	Pet cat	no	yes	-1	0	1500	0	no	no	
1565	growncatobject_browngrey	Pet cat	no	yes	-1	0	1500	0	no	no	
1566	growncatobject_bluegrey	Pet cat	no	yes	-1	0	1500	0	no	no	
1567	overgrowncatobject	Pet cat	no	yes	-1	0	2500	0	no	no	
1568	overgrowncatobject_light	Pet cat	no	yes	-1	0	2500	0	no	no	
1569	overgrowncatobject_brown	Pet cat	no	yes	-1	0	2500	0	no	no	
1570	overgrowncatobject_black	Pet cat	no	yes	-1	0	2500	0	no	no	
1571	overgrowncatobject_browngrey	Pet cat	no	yes	-1	0	2500	0	no	no	
1572	overgrowncatobject_bluegrey	Pet cat	no	yes	-1	0	2500	0	no	no	
1573	doogleleaves	Doogle leaves	no	yes	-1	0	7	0	no	yes	
1574	cert_doogleleaves	Doogle leaves	yes	yes	799	0	0	0	no	yes	
1575	felinemedal	Cat training medal	no	yes	-1	0	10	0	no	yes	
1576	cert_felinemedal	Cat training medal	yes	yes	799	0	0	0	no	yes	
1577	petecandlestick	Pete's candlestick	no	yes	-1	0	500	0	no	yes	
1578	cert_petecandlestick	Pete's candlestick	yes	yes	799	0	0	0	no	yes	
1579	master_thief_armband	Thieves' armband	no	yes	-1	0	25	0	no	no	
1580	ice_gloves	Ice gloves	no	yes	-1	0	226	0	no	no	
1581	blamish_snail_slime	Blamish snail slime	no	yes	-1	0	25	0	no	no	
1582	blamish_oil	Blamish oil	no	yes	-1	0	25	0	no	no	
1583	hot_feather	Fire feather	no	yes	-1	0	2	0	no	no	
1584	id_papers	Id papers	no	yes	-1	0	10	0	no	no	
1585	oily_fishing_rod	Oily fishing rod	no	yes	-1	0	1360	0	no	no	
1586	misc_key	Miscellaneous key	no	yes	-1	0	10	0	no	yes	
1587	cert_misc_key	Miscellaneous key	yes	yes	799	0	0	0	no	yes	
1588	grip_keys	Grips' keyring	no	yes	-1	0	25	0	no	no	
1589	obj_1589		no	no	-1	0	0	0	no	no	
1590	dusty_key	Dusty key	no	yes	-1	0	10	0	no	no	
1591	jail_key	Jail key	no	yes	-1	0	10	0	no	no	
1592	ring_mould	Ring mould	no	no	-1	0	453	0	no	yes	
1593	cert_ring_mould	Ring mould	yes	no	799	0	0	0	no	yes	
1594	unholy_symbol_mould	Unholy mould	no	yes	-1	0	453	0	no	no	
1595	amulet_mould	Amulet mould	no	no	-1	0	453	0	no	yes	
1596	cert_amulet_mould	Amulet mould	yes	no	799	0	0	0	no	yes	
1597	necklace_mould	Necklace mould	no	no	-1	0	453	0	no	yes	
1598	cert_necklace_mould	Necklace mould	yes	no	799	0	0	0	no	yes	
1599	holy_symbol_mould	Holy mould	no	no	-1	0	453	0	no	yes	
1600	cert_holy_symbol_mould	Holy mould	yes	no	799	0	0	0	no	yes	
1601	diamond	Diamond	no	no	-1	0	2	0	no	yes	
1602	cert_diamond	Diamond	yes	no	799	0	0	0	no	yes	
1603	ruby	Ruby	no	no	-1	0	2	0	no	yes	
1604	cert_ruby	Ruby	yes	no	799	0	0	0	no	yes	
1605	emerald	Emerald	no	no	-1	0	2	0	no	yes	
1606	cert_emerald	Emerald	yes	no	799	0	0	0	no	yes	
1607	sapphire	Sapphire	no	no	-1	0	2	0	no	yes	
1608	cert_sapphire	Sapphire	yes	no	799	0	0	0	no	yes	
1609	opal	Opal	no	yes	-1	0	2	0	no	yes	
1610	cert_opal	Opal	yes	yes	799	0	0	0	no	yes	
1611	jade	Jade	no	yes	-1	0	2	0	no	yes	
1612	cert_jade	Jade	yes	yes	799	0	0	0	no	yes	
1613	red_topaz	Red topaz	no	yes	-1	0	2	0	no	yes	
1614	cert_red_topaz	Red topaz	yes	yes	799	0	0	0	no	yes	
1615	dragonstone	Dragonstone	no	yes	-1	0	2	0	no	yes	
1616	cert_dragonstone	Dragonstone	yes	yes	799	0	0	0	no	yes	
1617	uncut_diamond	Uncut diamond	no	no	-1	0	3	0	no	yes	
1618	cert_uncut_diamond	Uncut diamond	yes	no	799	0	0	0	no	yes	
1619	uncut_ruby	Uncut ruby	no	no	-1	0	3	0	no	yes	
1620	cert_uncut_ruby	Uncut ruby	yes	no	799	0	0	0	no	yes	
1621	uncut_emerald	Uncut emerald	no	no	-1	0	3	0	no	yes	
1622	cert_uncut_emerald	Uncut emerald	yes	no	799	0	0	0	no	yes	
1623	uncut_sapphire	Uncut sapphire	no	no	-1	0	3	0	no	yes	
1624	cert_uncut_sapphire	Uncut sapphire	yes	no	799	0	0	0	no	yes	
1625	uncut_opal	Uncut opal	no	yes	-1	0	3	0	no	yes	
1626	cert_uncut_opal	Uncut opal	yes	yes	799	0	0	0	no	yes	
1627	uncut_jade	Uncut jade	no	yes	-1	0	3	0	no	yes	
1628	cert_uncut_jade	Uncut jade	yes	yes	799	0	0	0	no	yes	
1629	uncut_red_topaz	Uncut red topaz	no	yes	-1	0	3	0	no	yes	
1630	cert_uncut_red_topaz	Uncut red topaz	yes	yes	799	0	0	0	no	yes	
1631	uncut_dragonstone	Uncut dragonstone	no	yes	-1	0	3	0	no	yes	
1632	cert_uncut_dragonstone	Uncut dragonstone	yes	yes	799	0	0	0	no	yes	
1633	crushed_gemstone	Crushed gemstone	no	yes	-1	0	3	0	no	yes	
1634	cert_crushed_gemstone	Crushed gemstone	yes	yes	799	0	0	0	no	yes	
1635	gold_ring	Gold ring	no	no	-1	0	4	0	no	yes	
1636	cert_gold_ring	Gold ring	yes	no	799	0	0	0	no	yes	
1637	sapphire_ring	Sapphire ring	no	no	-1	0	6	0	no	yes	
1638	cert_sapphire_ring	Sapphire ring	yes	no	799	0	0	0	no	yes	
1639	emerald_ring	Emerald ring	no	no	-1	0	6	0	no	yes	
1640	cert_emerald_ring	Emerald ring	yes	no	799	0	0	0	no	yes	
1641	ruby_ring	Ruby ring	no	no	-1	0	6	0	no	yes	
1642	cert_ruby_ring	Ruby ring	yes	no	799	0	0	0	no	yes	
1643	diamond_ring	Diamond ring	no	no	-1	0	6	0	no	yes	
1644	cert_diamond_ring	Diamond ring	yes	no	799	0	0	0	no	yes	
1645	dragonstone_ring	Dragonstone ring	no	yes	-1	0	6	0	no	yes	
1646	cert_dragonstone_ring	Dragonstone ring	yes	yes	799	0	0	0	no	yes	
1647	black_ring	Black ring	no	no	-1	2	0	0	no	no	
1648	cert_black_ring	Black ring	yes	no	799	0	0	0	no	no	
1649	invis_ring1	Sapphire ring	no	no	-1	2	0	0	no	no	
1650	invis_ring2	Emerald ring	no	no	-1	2	0	0	no	no	
1651	invis_ring3	Ruby ring	no	no	-1	2	0	0	no	no	
1652	invis_ring4	Diamond ring	no	no	-1	2	0	0	no	no	
1653	invis_ring5	Dragonstone ring	no	no	-1	2	0	0	no	no	
1654	gold_necklace	Gold necklace	no	no	-1	0	7	0	no	yes	
1655	cert_gold_necklace	Gold necklace	yes	no	799	0	0	0	no	yes	
1656	sapphire_necklace	Sapphire necklace	no	no	-1	0	10	0	no	yes	
1657	cert_sapphire_necklace	Sapphire necklace	yes	no	799	0	0	0	no	yes	
1658	emerald_necklace	Emerald necklace	no	no	-1	0	10	0	no	yes	
1659	cert_emerald_necklace	Emerald necklace	yes	no	799	0	0	0	no	yes	
1660	ruby_necklace	Ruby necklace	no	no	-1	0	10	0	no	yes	
1661	cert_ruby_necklace	Ruby necklace	yes	no	799	0	0	0	no	yes	
1662	diamond_necklace	Diamond necklace	no	no	-1	0	10	0	no	yes	
1663	cert_diamond_necklace	Diamond necklace	yes	no	799	0	0	0	no	yes	
1664	dragonstone_necklace	Dragon necklace	no	yes	-1	0	10	0	no	yes	
1665	cert_dragonstone_necklace	Dragon necklace	yes	yes	799	0	0	0	no	yes	
1666	black_necklace	Black necklace	no	no	-1	2	0	0	no	no	
1667	cert_black_necklace	Black necklace	yes	no	799	0	0	0	no	no	
1668	invis_necklace1	Sapphire necklace	no	no	-1	2	0	0	no	no	
1669	invis_necklace2	Emerald necklace	no	no	-1	2	0	0	no	no	
1670	invis_necklace3	Ruby necklace	no	no	-1	2	0	0	no	no	
1671	invis_necklace4	Diamond necklace	no	no	-1	2	0	0	no	no	
1672	invis_necklace5	Dragon necklace	no	no	-1	2	0	0	no	no	
1673	unstrung_gold_amulet	Gold amulet	no	no	-1	0	4	0	no	yes	
1674	cert_unstrung_gold_amulet	Gold amulet	yes	no	799	0	0	0	no	yes	
1675	unstrung_sapphire_amulet	Sapphire amulet	no	no	-1	0	4	0	no	yes	
1676	cert_unstrung_sapphire_amulet	Sapphire amulet	yes	no	799	0	0	0	no	yes	
1677	unstrung_emerald_amulet	Emerald amulet	no	no	-1	0	4	0	no	yes	
1678	cert_unstrung_emerald_amulet	Emerald amulet	yes	no	799	0	0	0	no	yes	
1679	unstrung_ruby_amulet	Ruby amulet	no	no	-1	0	4	0	no	yes	
1680	cert_unstrung_ruby_amulet	Ruby amulet	yes	no	799	0	0	0	no	yes	
1681	unstrung_diamond_amulet	Diamond amulet	no	no	-1	0	4	0	no	yes	
1682	cert_unstrung_diamond_amulet	Diamond amulet	yes	no	799	0	0	0	no	yes	
1683	unstrung_dragonstone_amulet	Dragonstoneamulet	no	yes	-1	0	4	0	no	yes	
1684	cert_unstrung_dragonstone_amulet	Dragonstoneamulet	yes	yes	799	0	0	0	no	yes	
1685	black_amulet	Black amulet	no	no	-1	2	0	0	no	no	
1686	cert_black_amulet	Black amulet	yes	no	799	0	0	0	no	no	
1687	invis_amulet1	Sapphire amulet	no	no	-1	2	0	0	no	no	
1688	invis_amulet2	Emerald amulet	no	no	-1	2	0	0	no	no	
1689	invis_amulet3	Ruby amulet	no	no	-1	2	0	0	no	no	
1690	invis_amulet4	Diamond amulet	no	no	-1	2	0	0	no	no	
1691	invis_amulet5	Dragonstoneamulet	no	no	-1	2	0	0	no	no	
1692	strung_gold_amulet	Gold amulet	no	no	-1	0	7	0	no	yes	
1693	cert_strung_gold_amulet	Gold amulet	yes	no	799	0	0	0	no	yes	
1694	strung_sapphire_amulet	Sapphire amulet	no	no	-1	0	7	0	no	yes	
1695	cert_strung_sapphire_amulet	Sapphire amulet	yes	no	799	0	0	0	no	yes	
1696	strung_emerald_amulet	Emerald amulet	no	no	-1	0	7	0	no	yes	
1697	cert_strung_emerald_amulet	Emerald amulet	yes	no	799	0	0	0	no	yes	
1698	strung_ruby_amulet	Ruby amulet	no	no	-1	0	7	0	no	yes	
1699	cert_strung_ruby_amulet	Ruby amulet	yes	no	799	0	0	0	no	yes	
1700	strung_diamond_amulet	Diamond amulet	no	no	-1	0	7	0	no	yes	
1701	cert_strung_diamond_amulet	Diamond amulet	yes	no	799	0	0	0	no	yes	
1702	strung_dragonstone_amulet	Dragonstoneamulet	no	yes	-1	0	7	0	no	yes	
1703	cert_strung_dragonstone_amulet	Dragonstoneamulet	yes	yes	799	0	0	0	no	yes	
1704	amulet_of_glory	Amulet of glory	no	yes	-1	0	10	0	no	yes	
1705	cert_amulet_of_glory	Amulet of glory	yes	yes	799	0	0	0	no	yes	
1706	amulet_of_glory_1	Amulet of glory(1)	no	yes	-1	0	10	0	no	yes	
1707	cert_amulet_of_glory_1	Amulet of glory(1)	yes	yes	799	0	0	0	no	yes	
1708	amulet_of_glory_2	Amulet of glory(2)	no	yes	-1	0	10	0	no	yes	
1709	cert_amulet_of_glory_2	Amulet of glory(2)	yes	yes	799	0	0	0	no	yes	
1710	amulet_of_glory_3	Amulet of glory(3)	no	yes	-1	0	10	0	no	yes	
1711	cert_amulet_of_glory_3	Amulet of glory(3)	yes	yes	799	0	0	0	no	yes	
1712	amulet_of_glory_4	Amulet of glory(4)	no	yes	-1	0	10	0	no	yes	
1713	cert_amulet_of_glory_4	Amulet of glory(4)	yes	yes	799	0	0	0	no	yes	
1714	nostringstar	Unstrung symbol	no	no	-1	0	4	0	no	yes	
1715	cert_nostringstar	Unstrung symbol	yes	no	799	0	0	0	no	yes	
1716	stringstar	Unblessed symbol	no	no	-1	0	7	0	no	yes	
1717	cert_stringstar	Unblessed symbol	yes	no	799	0	0	0	no	yes	
1718	blessedstar	Holy symbol	no	no	-1	0	7	0	no	yes	
1719	cert_blessedstar	Holy symbol	yes	no	799	0	0	0	no	yes	
1720	nostringsnake	Unstrung emblem	no	yes	-1	0	4	0	no	yes	
1721	cert_nostringsnake	Unstrung emblem	yes	yes	799	0	0	0	no	yes	
1722	stringsnake	Unpowered symbol	no	yes	-1	0	7	0	no	yes	
1723	cert_stringsnake	Unpowered symbol	yes	yes	799	0	0	0	no	yes	
1724	blessedsnake	Unholy symbol	no	yes	-1	0	7	0	no	no	
1725	amulet_of_strength	Amulet of strength	no	no	-1	0	10	0	no	yes	
1726	cert_amulet_of_strength	Amulet of strength	yes	no	799	0	0	0	no	yes	
1727	amulet_of_magic	Amulet of magic	no	no	-1	0	10	0	no	yes	
1728	cert_amulet_of_magic	Amulet of magic	yes	no	799	0	0	0	no	yes	
1729	amulet_of_defence	Amulet of defence	no	no	-1	0	10	0	no	yes	
1730	cert_amulet_of_defence	Amulet of defence	yes	no	799	0	0	0	no	yes	
1731	amulet_of_power	Amulet of power	no	no	-1	0	10	0	no	yes	
1732	cert_amulet_of_power	Amulet of power	yes	no	799	0	0	0	no	yes	
1733	needle	Needle	yes	no	-1	0	1	0	no	yes	
1734	thread	Thread	yes	no	-1	0	3	0	no	yes	
1735	shears	Shears	no	no	-1	0	113	0	no	yes	
1736	cert_shears	Shears	yes	no	799	0	0	0	no	yes	
1737	wool	Wool	no	no	-1	0	3	0	no	yes	
1738	cert_wool	Wool	yes	no	799	0	0	0	no	yes	
1739	cow_hide	Cow hide	no	no	-1	0	2721	0	no	yes	
1740	cert_cow_hide	Cow hide	yes	no	799	0	0	0	no	yes	
1741	leather	Leather	no	no	-1	0	2267	0	no	yes	
1742	cert_leather	Leather	yes	no	799	0	0	0	no	yes	
1743	hard_leather	Hard leather	no	no	-1	0	3175	0	no	yes	
1744	cert_hard_leather	Hard leather	yes	no	799	0	0	0	no	yes	
1745	dragon_leather	Dragon leather	no	yes	-1	0	3175	0	no	yes	
1746	cert_dragon_leather	Dragon leather	yes	yes	799	0	0	0	no	yes	
1747	dragonhide_black	Dragonhide	no	yes	-1	0	3175	0	no	yes	
1748	cert_dragonhide_black	Dragonhide	yes	yes	799	0	0	0	no	yes	
1749	dragonhide_red	Dragonhide	no	yes	-1	0	3175	0	no	yes	
1750	cert_dragonhide_red	Dragonhide	yes	yes	799	0	0	0	no	yes	
1751	dragonhide_blue	Dragonhide	no	yes	-1	0	3175	0	no	yes	
1752	cert_dragonhide_blue	Dragonhide	yes	yes	799	0	0	0	no	yes	
1753	dragonhide_green	Dragonhide	no	yes	-1	0	3175	0	no	yes	
1754	cert_dragonhide_green	Dragonhide	yes	yes	799	0	0	0	no	yes	
1755	chisel	Chisel	no	no	-1	0	453	0	no	yes	
1756	cert_chisel	Chisel	yes	no	799	0	0	0	no	yes	
1757	brown_apron	Brown apron	no	no	-1	0	453	0	no	yes	
